Wavenumbercm-1,01:27:10
4001.3872542257,-0.182083462564429
3997.65809555447,-0.183361983422087
3993.92893688324,-0.184444292834314
3990.19977821202,-0.181139397365386
3986.47061954079,-0.17841140959294
3982.74146086956,-0.173840649509371
3979.01230219834,-0.173616641332254
3975.28314352711,-0.172796662685487
3971.55398485589,-0.172758881355923
3967.82482618466,-0.171510224263421
3964.09566751343,-0.166357696720449
3960.36650884221,-0.164655327908487
3956.63735017098,-0.160681722186762
3952.90819149975,-0.159133110877809
3949.17903282853,-0.157662072548017
3945.4498741573,-0.158585660486627
3941.72071548608,-0.154239421075593
3937.99155681485,-0.148623557896854
3934.26239814362,-0.143855896508746
3930.5332394724,-0.14677194565058
3926.80408080117,-0.142508769198328
3923.07492212994,-0.135780202594209
3919.34576345872,-0.12911466651128
3915.61660478749,-0.13149387924438
3911.88744611627,-0.126423772786954
3908.15828744504,-0.110857213924749
3904.42912877381,-0.0981085705468658
3900.69997010259,-0.107010477197013
3896.97081143136,-0.115191158156433
3893.24165276013,-0.107068512700961
3889.51249408891,-0.101595370080804
3885.78333541768,-0.0982266184586578
3882.05417674646,-0.10181929550667
3878.32501807523,-0.0977296417860942
3874.595859404,-0.08624853356476
3870.86670073278,-0.0817672814967317
3867.13754206155,-0.0887485963315974
3863.40838339032,-0.0915359553661645
3859.6792247191,-0.0778880458359904
3855.95006604787,-0.0538940408689096
3852.22090737664,-0.0663943711761443
3848.49174870542,-0.0827093902151845
3844.76259003419,-0.0707693346630174
3841.03343136297,-0.0497351495109895
3837.30427269174,-0.04439792163155
3833.57511402051,-0.0547432849074536
3829.84595534929,-0.0595540974488039
3826.11679667806,-0.0502435539971392
3822.38763800683,-0.0366980514355378
3818.65847933561,-0.0357395876052941
3814.92932066438,-0.0456661444829654
3811.20016199316,-0.0466127569425952
3807.47100332193,-0.033855506159837
3803.7418446507,-0.0261743200260169
3800.01268597948,-0.0255831095303042
3796.28352730825,-0.033197396165865
3792.55436863702,-0.0327322646977779
3788.8252099658,-0.0296339308837181
3785.09605129457,-0.0228773692400629
3781.36689262335,-0.018348963350091
3777.63773395212,-0.0159668865719367
3773.90857528089,-0.0160429338794587
3770.17941660967,-0.0112717504252704
3766.45025793844,-0.0115603242695628
3762.72109926721,-0.00928755802650686
3758.99194059599,-0.00674376449727478
3755.26278192476,0.000129449338416094
3751.53362325354,0.0128975834735261
3747.80446458231,0.0230582836269042
3744.07530591108,0.0254807589596868
3740.34614723986,0.0218168673947016
3736.61698856863,0.0274707962606551
3732.8878298974,0.0264933743029594
3729.15867122618,0.0225862867606395
3725.42951255495,0.0190421889443483
3721.70035388372,0.0169084845149909
3717.9711952125,0.0123254851383165
3714.24203654127,0.0155454889534019
3710.51287787005,0.0151265252338927
3706.78371919882,0.0118039697642061
3703.05456052759,0.0122959113339215
3699.32540185637,0.0141839793698484
3695.59624318514,0.016351483098131
3691.86708451391,0.0247542235341172
3688.13792584269,0.0248549167240457
3684.40876717146,0.0174450494988263
3680.67960850024,0.0187427894953239
3676.95044982901,0.0261701246631814
3673.22129115778,0.0264766180237769
3669.49213248656,0.0218818673819523
3665.76297381533,0.0207732527020731
3662.0338151441,0.0248102891859888
3658.30465647288,0.026977898102686
3654.57549780165,0.0266932782489691
3650.84633913043,0.0303948004139951
3647.1171804592,0.0294853637380409
3643.38802178797,0.0259068994022382
3639.65886311675,0.0232938189158929
3635.92970444552,0.0242686656675303
3632.20054577429,0.026878525934381
3628.47138710307,0.0287235243456847
3624.74222843184,0.0242239674275497
3621.01306976062,0.0242310366734996
3617.28391108939,0.0229038522070626
3613.55475241816,0.0217856643181243
3609.82559374694,0.0224925293794491
3606.09643507571,0.0245323088145902
3602.36727640448,0.0248425980708421
3598.63811773326,0.0254253784910252
3594.90895906203,0.0243687006531175
3591.1798003908,0.0262026547946651
3587.45064171958,0.028618617961037
3583.72148304835,0.0258541787590889
3579.99232437713,0.0225815990858372
3576.2631657059,0.0232843443237471
3572.53400703467,0.025711070467732
3568.80484836345,0.0265611939275212
3565.07568969222,0.026351618918857
3561.34653102099,0.0243449486013388
3557.61737234977,0.023528233459801
3553.88821367854,0.0231462480617021
3550.15905500732,0.0250477429523445
3546.42989633609,0.026452654749434
3542.70073766486,0.0247369165766692
3538.97157899364,0.0218273208226003
3535.24242032241,0.0200693903019168
3531.51326165118,0.0191860325950781
3527.78410297996,0.0217366742146882
3524.05494430873,0.0219826007846729
3520.32578563751,0.0203383596953069
3516.59662696628,0.0199894868060772
3512.86746829505,0.0203497760085596
3509.13830962383,0.0204421786721415
3505.4091509526,0.0227216471151087
3501.67999228137,0.022774270925903
3497.95083361015,0.0204283405331701
3494.22167493892,0.019174727781978
3490.4925162677,0.020548359404139
3486.76335759647,0.0211804331435464
3483.03419892524,0.021128567398791
3479.30504025402,0.0195653191374319
3475.57588158279,0.0184662758874679
3471.84672291156,0.0218578947863596
3468.11756424034,0.0237998227670278
3464.38840556911,0.0225935920592365
3460.65924689788,0.0204778206723196
3456.93008822666,0.0195454923525962
3453.20092955543,0.0184918665950998
3449.47177088421,0.0190428505161044
3445.74261221298,0.0186036434419388
3442.01345354175,0.0205407674371077
3438.28429487053,0.0249371412546353
3434.5551361993,0.0261976680381864
3430.82597752807,0.022488707781333
3427.09681885685,0.0185631945460261
3423.36766018562,0.0159645489513876
3419.6385015144,0.0152588423609729
3415.90934284317,0.0168282739235554
3412.18018417194,0.0184946302211324
3408.45102550072,0.0177364196622823
3404.72186682949,0.0218715605209291
3400.99270815826,0.0253252180519412
3397.26354948704,0.0236287127080587
3393.53439081581,0.0238289747817896
3389.80523214459,0.0211043543727093
3386.07607347336,0.0164044107687631
3382.34691480213,0.0149592540362989
3378.61775613091,0.0149360310800902
3374.88859745968,0.0169334000777781
3371.15943878845,0.0253252905170375
3367.43028011723,0.0283702803873407
3363.701121446,0.0227385757569672
3359.97196277478,0.0161448146443974
3356.24280410355,0.014266477091056
3352.51364543232,0.0165443553092782
3348.7844867611,0.0161652936946977
3345.05532808987,0.0150753982224308
3341.32616941864,0.0173899601607366
3337.59701074742,0.0166890956117203
3333.86785207619,0.0129848082450044
3330.13869340496,0.0120083181897178
3326.40953473374,0.0135577926779884
3322.68037606251,0.0135787099580486
3318.95121739129,0.0123656708349414
3315.22205872006,0.011646096968133
3311.49290004883,0.0144922092160793
3307.76374137761,0.018826830131193
3304.03458270638,0.0174178806496269
3300.30542403515,0.0143450875683556
3296.57626536393,0.0147319576651557
3292.8471066927,0.0151505814036009
3289.11794802148,0.0122021051002211
3285.38878935025,0.00878578043757354
3281.65963067902,0.00701021365603076
3277.9304720078,0.00747673368636136
3274.20131333657,0.00912408175654483
3270.47215466534,0.00904667402899483
3266.74299599412,0.00686858297647248
3263.01383732289,0.00587842814420516
3259.28467865167,0.00452222751856325
3255.55551998044,0.00342811208309775
3251.82636130921,0.00329364660101046
3248.09720263799,0.00427817289145305
3244.36804396676,0.0063506648346059
3240.63888529553,0.00853338553097868
3236.90972662431,0.00827636435302615
3233.18056795308,0.00783704364699103
3229.45140928185,0.00923303671881246
3225.72225061063,0.0108654880349755
3221.9930919394,0.0109050720754884
3218.26393326818,0.00967929742058101
3214.53477459695,0.00861162174994524
3210.80561592572,0.00858952550857682
3207.0764572545,0.00848908225254558
3203.34729858327,0.00686656300728467
3199.61813991204,0.00542055574474095
3195.88898124082,0.00537129142196764
3192.15982256959,0.00556968635636814
3188.43066389837,0.00478472626759697
3184.70150522714,0.00405401368191855
3180.97234655591,0.00297679246910852
3177.24318788469,0.00162559011561047
3173.51402921346,0.000559954459574374
3169.78487054223,0.000374584706798604
3166.05571187101,-0.000151346608659353
3162.32655319978,-0.000690985394702757
3158.59739452856,-0.000593231167953847
3154.86823585733,-0.000465524175292319
3151.1390771861,-0.00106128302331674
3147.40991851488,-0.00132948144418505
3143.68075984365,-0.00177552297083249
3139.95160117242,-0.00266853093723285
3136.2224425012,-0.00308894157365524
3132.49328382997,-0.00233533071438569
3128.76412515875,-0.00132094913856472
3125.03496648752,-0.000811439717173188
