Wavenumbercm-1,01:01:10
4001.3872542257,-0.1785103474285
3997.65809555447,-0.17901692397845
3993.92893688324,-0.180815558906517
3990.19977821202,-0.176902152090314
3986.47061954079,-0.174307423615548
3982.74146086956,-0.172061607493413
3979.01230219834,-0.171572558271598
3975.28314352711,-0.169117418197103
3971.55398485589,-0.16844321260116
3967.82482618466,-0.168168892211236
3964.09566751343,-0.163266097248738
3960.36650884221,-0.161666508162003
3956.63735017098,-0.156116588648259
3952.90819149975,-0.154307944135824
3949.17903282853,-0.15491576171501
3945.4498741573,-0.155780725675942
3941.72071548608,-0.150743792812622
3937.99155681485,-0.144145302176408
3934.26239814362,-0.137661247111842
3930.5332394724,-0.139318753717459
3926.80408080117,-0.135277906385852
3923.07492212994,-0.128691607605694
3919.34576345872,-0.123155137948263
3915.61660478749,-0.127832183304566
3911.88744611627,-0.124538648143623
3908.15828744504,-0.107864668982476
3904.42912877381,-0.0939766594395539
3900.69997010259,-0.103141565844355
3896.97081143136,-0.111154111997669
3893.24165276013,-0.102150176454049
3889.51249408891,-0.0964069168259079
3885.78333541768,-0.0929906615656966
3882.05417674646,-0.0957561828585353
3878.32501807523,-0.0919947900181313
3874.595859404,-0.0812099426471221
3870.86670073278,-0.0765185762449028
3867.13754206155,-0.0820709312058022
3863.40838339032,-0.0841308314553519
3859.6792247191,-0.0705394562061056
3855.95006604787,-0.0460686451681788
3852.22090737664,-0.0583115725683495
3848.49174870542,-0.0752001348541975
3844.76259003419,-0.0650168113835295
3841.03343136297,-0.0462019014381919
3837.30427269174,-0.041569922387058
3833.57511402051,-0.0505066189641227
3829.84595534929,-0.0534832512899754
3826.11679667806,-0.0451772443353607
3822.38763800683,-0.0320699290802514
3818.65847933561,-0.0293258096551145
3814.92932066438,-0.0382223948005894
3811.20016199316,-0.0382603131099417
3807.47100332193,-0.0246931293227787
3803.7418446507,-0.0183248895576653
3800.01268597948,-0.0186848173189847
3796.28352730825,-0.0261861955941439
3792.55436863702,-0.0261661003604131
3788.8252099658,-0.0225960872068363
3785.09605129457,-0.0149118590616998
3781.36689262335,-0.00911986999146062
3777.63773395212,-0.00631446649752389
3773.90857528089,-0.00812219882657582
3770.17941660967,-0.00422456585952112
3766.45025793844,-0.00440605917826565
3762.72109926721,-0.00184131625498621
3758.99194059599,0.00109269265991361
3755.26278192476,0.00787862371514729
3751.53362325354,0.0200850100739843
3747.80446458231,0.0309741771632818
3744.07530591108,0.0351727242968302
3740.34614723986,0.0309935494163966
3736.61698856863,0.035357911106901
3732.8878298974,0.0354513077966875
3729.15867122618,0.0338829119709864
3725.42951255495,0.0291902294835563
3721.70035388372,0.0255033399459532
3717.9711952125,0.019117069542689
3714.24203654127,0.0227120058538927
3710.51287787005,0.023823576124182
3706.78371919882,0.0194845827000647
3703.05456052759,0.0188752125691543
3699.32540185637,0.021757701235794
3695.59624318514,0.0250024507100466
3691.86708451391,0.0332046690683515
3688.13792584269,0.0331702827419971
3684.40876717146,0.0256106041525072
3680.67960850024,0.0259154287767955
3676.95044982901,0.0328644098914258
3673.22129115778,0.0356730897739749
3669.49213248656,0.0319808541918585
3665.76297381533,0.0282088066347391
3662.0338151441,0.0292856377012072
3658.30465647288,0.0307364438497191
3654.57549780165,0.0323315635193553
