Wavenumber,Intensity,Timestamp,SourceFile
1581.16327659984,-0.024147456891289,00:03:51,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_03_51.csv
1581.16327659984,-0.0285526346270222,00:07:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_07_10.csv
1581.16327659984,-0.0275708763159035,00:09:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_09_10.csv
1581.16327659984,-0.0264738547033163,00:11:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_11_10.csv
1581.16327659984,-0.0248462587699972,00:13:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_13_10.csv
1581.16327659984,-0.0234480372179055,00:15:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_15_10.csv
1581.16327659984,-0.0222359058223247,00:17:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_17_10.csv
1581.16327659984,-0.020737595335413,00:19:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_19_10.csv
1581.16327659984,-0.0193242377987547,00:21:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_21_10.csv
1581.16327659984,-0.0179352256691555,00:23:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_23_10.csv
1581.16327659984,-0.0164568031289143,00:25:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_25_10.csv
1581.16327659984,-0.015528515366953,00:27:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_27_10.csv
1581.16327659984,-0.0147444618229541,00:29:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_29_10.csv
1581.16327659984,-0.0141324177194144,00:31:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_31_10.csv
1581.16327659984,-0.0124941620435114,00:33:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_33_10.csv
1581.16327659984,-0.0108265357382345,00:35:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_35_10.csv
1581.16327659984,-0.0099042729736905,00:37:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_37_10.csv
1581.16327659984,-0.0088245463502609,00:39:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_39_10.csv
1581.16327659984,-0.0076479619806349,00:41:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_41_10.csv
1581.16327659984,-0.006302856154587,00:43:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_43_10.csv
1581.16327659984,-0.004985335584556,00:45:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_45_10.csv
1581.16327659984,-0.0036059363758947,00:47:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_47_10.csv
1581.16327659984,-0.0021565730705973,00:49:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_49_10.csv
1581.16327659984,-0.001167368046868,00:51:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_51_10.csv
1581.16327659984,-0.0001878300430731,00:53:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_53_10.csv
1581.16327659984,0.000716469832187,00:55:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_55_10.csv
1581.16327659984,0.0021213670070029,00:57:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_57_10.csv
1581.16327659984,0.0033366703927969,00:59:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 00_59_10.csv
1581.16327659984,0.0045147916344156,01:01:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 01_01_10.csv
1581.16327659984,0.0060006662849418,01:03:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 01_03_10.csv
1581.16327659984,0.0072190448550396,01:05:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 01_05_10.csv
1581.16327659984,0.0084889470392245,01:07:10,C:\Users\nb154b\Downloads\ReactIR-Data-Processing\CSV\SPC_ 01_07_10.csv
